id,doi,title,publication_date,type,cited_by_api_url,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name
https://openalex.org/W2811479613,https://doi.org/10.3389/fimmu.2018.01581,"Influenza A Virus Cell Entry, Replication, Virion Assembly and Movement",2018-07-20,review,https://api.openalex.org/works?filter=cites:W2811479613,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; interferon and immune responses; RNA and protein synthesis mechanisms,"Medicine; Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,,Biology; Viral replication; Influenza A virus; Viral entry; Virus; Virology; Genome; RNA; Intracellular; Gene; Cell biology; Computational biology; Genetics,,
https://openalex.org/W2909841005,https://doi.org/10.1098/rsif.2018.0298,"Mechanistic insights into the effect of humidity on airborne influenza virus survival, transmission and incidence",2019-01-01,article,https://api.openalex.org/works?filter=cites:W2909841005,Infection Control and Ventilation,Pulmonary and Respiratory Medicine,Health Sciences,Infection Control and Ventilation; COVID-19 epidemiological studies; Influenza Virus Research Studies,Medicine; Mathematics; Medicine,Health Sciences; Physical Sciences; Health Sciences,Seasonality,Relative humidity; Humidity; Incidence (geometry); Temperate climate; Virus; Transmission (telecommunications); Influenza A virus; Seasonality; Environmental science; Atmospheric sciences; Meteorology; Biology; Virology; Ecology; Geography; Mathematics; Physics; Computer science; Telecommunications; Geometry,"Influenza A virus; Influenza, Human; Influenza, Human; Microbial Viability; Models, Biological; Humans; Humidity; Incidence; Influenza, Human",None; epidemiology; transmission; None; None; None; None; None; None
https://openalex.org/W2076216495,https://doi.org/10.1126/science.1240532,H7N9 Influenza Viruses Are Transmissible in Ferrets by Respiratory Droplet,2013-07-19,article,https://api.openalex.org/works?filter=cites:W2076216495,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Pandemic; H5N1 genetic structure,Virology; Biology; Virus; Pandemic; Respiratory system; Influenza A virus subtype H5N1; H5N1 genetic structure; Receptor; Influenza A virus; Coronavirus disease 2019 (COVID-19); Medicine; Genetics; Internal medicine; Disease; Infectious disease (medical specialty); Anatomy,"Ferrets; Influenza A virus; Influenza, Human; Influenza, Human; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Respiratory System; Animals; Chickens; Chickens; Columbidae; Columbidae; Ducks; Ducks; Ferrets; Genes, Viral; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Humans; Influenza A virus; Influenza A virus; Influenza A virus; Influenza A virus; Influenza in Birds; Influenza in Birds; Influenza, Human; Mice; Mice, Inbred BALB C; Molecular Sequence Data; Mutation; Orthomyxoviridae Infections; Receptors, Cell Surface; Receptors, Cell Surface; Receptors, Virus; Receptors, Virus; Respiratory System; Virus Replication",virology; pathogenicity; transmission; virology; transmission; virology; virology; None; None; virology; None; virology; virology; None; None; None; None; chemistry; genetics; metabolism; None; isolation & purification; None; physiology; genetics; None; virology; None; None; None; None; None; None; None; metabolism; None; metabolism; None; None
https://openalex.org/W2160782249,https://doi.org/10.1002/embj.201387442,Role of receptor binding specificity in influenza A virus transmission and pathogenesis,2014-03-25,review,https://api.openalex.org/works?filter=cites:W2160782249,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Immune Response and Inflammation; Animal Disease Management and Epidemiology,Medicine; Immunology and Microbiology; Agricultural and Biological Sciences,Health Sciences; Life Sciences; Life Sciences,Pathogenesis; Viral Pathogenesis,Biology; Pathogenesis; Virology; Virus; Transmission (telecommunications); Viral pathogenesis; Receptor; Influenza A virus; Immunology; Genetics; Viral replication; Electrical engineering; Engineering,"Influenza A virus; Influenza, Human; Influenza, Human; Viral Tropism; Virus Attachment; Zoonoses; Zoonoses; Adaptation, Biological; Animals; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Humans; Influenza A virus; Influenza, Human; Polysaccharides; Polysaccharides; Protein Binding; Receptors, Virus; Receptors, Virus; Sialic Acids; Sialic Acids; Substrate Specificity; Zoonoses",physiology; virology; transmission; None; None; transmission; virology; None; None; metabolism; None; None; None; None; metabolism; None; None; metabolism; None; metabolism; None; None; None
https://openalex.org/W2113557726,https://doi.org/10.7554/elife.00631,Stability-mediated epistasis constrains the evolution of an influenza protein,2013-05-14,article,https://api.openalex.org/works?filter=cites:W2113557726,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; RNA and protein synthesis mechanisms; Evolution and Genetic Dynamics,"Medicine; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,Epistasis; Nucleoprotein; Molecular evolution; Directed Molecular Evolution,Epistasis; Mutation; Genetics; Biology; Nucleoprotein; Gene; Molecular evolution; Directed evolution; Directed Molecular Evolution; Evolutionary biology; Phylogenetics; Mutant,"Epistasis, Genetic; Evolution, Molecular; Orthomyxoviridae; Viral Proteins; Humans; Mutation; Orthomyxoviridae; Viral Proteins",None; None; metabolism; genetics; None; None; None; None
https://openalex.org/W2005855529,https://doi.org/10.1038/nature12392,Characterization of H7N9 influenza A viruses isolated from humans,2013-07-09,article,https://api.openalex.org/works?filter=cites:W2005855529,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Pandemic; Highly pathogenic; Case fatality rate,Virology; Biology; Virus; Pandemic; Influenza A virus subtype H5N1; Highly pathogenic; Outbreak; Transmission (telecommunications); Case fatality rate; Coronavirus disease 2019 (COVID-19); Medicine; Epidemiology; Disease; Infectious disease (medical specialty); Pathology; Electrical engineering; Engineering; Internal medicine,"Influenza A virus; Influenza, Human; Orthomyxoviridae Infections; Virus Replication; Animals; Antiviral Agents; Antiviral Agents; Cells, Cultured; Chickens; Chickens; DNA-Directed RNA Polymerases; DNA-Directed RNA Polymerases; Dogs; Enzyme Inhibitors; Enzyme Inhibitors; Female; Ferrets; Ferrets; Humans; Influenza A Virus, H1N1 Subtype; Influenza A Virus, H1N1 Subtype; Influenza A Virus, H1N1 Subtype; Influenza A virus; Influenza A virus; Influenza A virus; Influenza A virus; Influenza, Human; Influenza, Human; Macaca fascicularis; Macaca fascicularis; Madin Darby Canine Kidney Cells; Male; Mice; Mice, Inbred BALB C; Models, Molecular; Monkey Diseases; Monkey Diseases; Monkey Diseases; Neuraminidase; Neuraminidase; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Quail; Quail; Swine; Swine; Swine, Miniature; Swine, Miniature; Virus Replication",None; virology; virology; None; None; None; pharmacology; None; None; virology; None; antagonists & inhibitors; None; None; pharmacology; None; virology; None; None; enzymology; drug effects; None; chemistry; drug effects; isolation & purification; pathogenicity; None; drug therapy; None; virology; None; None; None; None; None; None; pathology; virology; None; antagonists & inhibitors; None; pathology; transmission; None; virology; None; virology; None; virology; drug effects
https://openalex.org/W2288648350,https://doi.org/10.1111/tra.12389,Fusion of Enveloped Viruses in Endosomes,2016-03-03,review,https://api.openalex.org/works?filter=cites:W2288648350,Animal Virus Infections Studies,Animal Science and Zoology,Life Sciences,Animal Virus Infections Studies; Virus-based gene therapy research; Plant Virus Research Studies,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Fusion mechanism; ESCRT,Endosome; Lipid bilayer fusion; Cell biology; Biology; Viral envelope; Endocytic cycle; Viral entry; Fusion mechanism; Proteases; ESCRT; Endocytosis; Virology; Intracellular; Receptor; Virus; Biochemistry; Viral replication; Enzyme,Endosomes; Virus Internalization; Viruses; Animals; Endosomes; Humans; Viral Fusion Proteins; Viral Fusion Proteins; Viral Fusion Proteins; Viruses; Viruses,virology; None; metabolism; None; None; None; None; genetics; metabolism; None; pathogenicity
https://openalex.org/W2058069729,https://doi.org/10.1371/journal.ppat.1004395,The Evolution and Genetics of Virus Host Shifts,2014-11-06,review,https://api.openalex.org/works?filter=cites:W2058069729,Evolution and Genetic Dynamics,Genetics,Life Sciences,Evolution and Genetic Dynamics; Zoonotic diseases and public health; Animal Disease Management and Epidemiology,"Biochemistry, Genetics and Molecular Biology; Medicine; Agricultural and Biological Sciences",Life Sciences; Health Sciences; Life Sciences,Viral evolution,Host (biology); Biology; Evolutionary biology; Viral evolution; Virus; Pathogen; Genetics; Phylogenetic tree; Gene; Genome,Biological Evolution; Host-Pathogen Interactions; Immune Evasion; Virus Physiological Phenomena; Viruses; Animals; Host-Pathogen Interactions; Host-Pathogen Interactions; Humans; Immune Evasion; Virus Physiological Phenomena; Virus Physiological Phenomena; Viruses; Viruses,None; None; genetics; None; None; None; genetics; immunology; None; None; genetics; immunology; genetics; immunology
https://openalex.org/W2042587442,https://doi.org/10.1038/nrmicro3346,The sweet spot: defining virus–sialic acid interactions,2014-09-29,review,https://api.openalex.org/works?filter=cites:W2042587442,Viral gastroenteritis research and epidemiology,Infectious Diseases,Health Sciences,Viral gastroenteritis research and epidemiology; Bacteriophages and microbial interactions; Animal Virus Infections Studies,Medicine; Environmental Science; Agricultural and Biological Sciences,Health Sciences; Physical Sciences; Life Sciences,Sialidase,Glycan; Sialic acid; Biology; Virus; Virology; Sialidase; Viral entry; Receptor; Glycoprotein; Computational biology; Viral replication; Biochemistry; Neuraminidase,"N-Acetylneuraminic Acid; Polysaccharides; Receptors, Cell Surface; Virus Diseases; Viruses; Animals; Binding Sites; Host-Pathogen Interactions; Humans; N-Acetylneuraminic Acid; Polysaccharides; Receptors, Cell Surface; Receptors, Virus; Receptors, Virus; Species Specificity; Virus Attachment; Virus Diseases; Viruses",metabolism; metabolism; metabolism; virology; metabolism; None; None; None; None; None; None; None; metabolism; None; None; None; None; None
https://openalex.org/W2045859246,https://doi.org/10.1038/nature12379,Biological features of novel avian influenza A (H7N9) virus,2013-07-01,article,https://api.openalex.org/works?filter=cites:W2045859246,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Animal Virus Infections Studies,Medicine; Agricultural and Biological Sciences; Agricultural and Biological Sciences,Health Sciences; Life Sciences; Life Sciences,Pathogenesis; Respiratory tract,Virus; Virology; Immunology; Biology; Sialic acid; Pneumonia; Chemokine; Population; Influenza A virus subtype H5N1; Vaccination; Pathogenesis; Influenza A virus; Respiratory tract; Medicine; Respiratory system; Immune system; Internal medicine; Genetics; Environmental health; Anatomy,"Influenza A virus; Influenza in Birds; Receptors, Virus; Animals; Antibodies, Viral; Antibodies, Viral; Birds; Birds; Bronchi; Bronchi; Bronchi; Bronchi; Cell Line; Chemokines; Chemokines; China; Cross Reactions; Cross Reactions; Epithelial Cells; Epithelial Cells; Host Specificity; Humans; In Vitro Techniques; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza A virus; Influenza A virus; Influenza Vaccines; Influenza Vaccines; Influenza in Birds; Influenza in Birds; Influenza, Human; Influenza, Human; Influenza, Human; Influenza, Human; Lung; Lung; N-Acetylneuraminic Acid; N-Acetylneuraminic Acid; N-Acetylneuraminic Acid; N-Acetylneuraminic Acid; Organ Specificity; Pulmonary Alveoli; Pulmonary Alveoli; Pulmonary Alveoli; Pulmonary Alveoli; Receptors, Virus; Receptors, Virus; Trachea; Trachea; Virus Replication; Zoonoses; Zoonoses; Zoonoses",physiology; virology; metabolism; None; immunology; None; None; virology; None; cytology; metabolism; virology; None; None; blood; None; None; immunology; None; virology; None; None; None; physiology; None; immunology; pathogenicity; None; immunology; immunology; None; None; transmission; None; blood; immunology; virology; None; virology; analogs & derivatives; chemistry; metabolism; None; None; None; cytology; metabolism; virology; chemistry; None; None; virology; None; None; transmission; virology
https://openalex.org/W2117386204,https://doi.org/10.1111/nyas.12462,Continuing challenges in influenza,2014-05-30,review,https://api.openalex.org/works?filter=cites:W2117386204,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Pandemic; Antigenic shift; H5N1 genetic structure; Antigenicity,Influenza A virus subtype H5N1; Neuraminidase; Antigenic drift; Pandemic; Virology; Antigenic shift; Influenza vaccine; Biology; H5N1 genetic structure; Epitope; Vaccination; Influenza A virus; Antigenicity; Antigen; Virus; Disease; Immunology; Medicine; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Pathology,"Influenza, Human; Adjuvants, Immunologic; Adjuvants, Immunologic; Animals; Antigens, Viral; Antigens, Viral; Humans; Influenza Vaccines; Influenza Vaccines; Influenza, Human; Influenza, Human; Influenza, Human; Swine",prevention & control; None; therapeutic use; None; None; immunology; None; None; therapeutic use; immunology; None; therapy; None
https://openalex.org/W1992439635,https://doi.org/10.1126/science.1222526,The Potential for Respiratory Droplet–Transmissible A/H5N1 Influenza Virus to Evolve in a Mammalian Host,2012-06-21,article,https://api.openalex.org/works?filter=cites:W1992439635,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Viral Infections and Outbreaks Research,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Reassortment; Pandemic,Influenza A virus subtype H5N1; Reassortment; Host (biology); Biology; Virus; Virology; Pandemic; Influenza A virus; Genetics; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Medicine; Disease; Pathology,"Evolution, Molecular; Hemagglutinin Glycoproteins, Influenza Virus; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza, Human; Orthomyxoviridae Infections; RNA-Dependent RNA Polymerase; Respiratory System; Viral Proteins; Adaptation, Physiological; Air Microbiology; Amino Acid Substitution; Animals; Birds; Genetic Fitness; Glycosylation; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; High-Throughput Nucleotide Sequencing; Humans; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Influenza in Birds; Influenza, Human; Influenza, Human; Influenza, Human; Mammals; Models, Biological; Mutation; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Probability; RNA-Dependent RNA Polymerase; Receptors, Virus; Receptors, Virus; Respiratory System; Selection, Genetic; Sialic Acids; Sialic Acids; Viral Proteins",None; genetics; genetics; pathogenicity; virology; virology; genetics; virology; genetics; None; None; None; None; None; None; None; metabolism; None; None; None; None; virology; None; immunology; transmission; None; None; None; None; transmission; None; None; None; None; metabolism; None; None; None; metabolism; None
