altmetric_id,doi,source_type,title,url,posted_on,summary,first_order_doi
803051,10.1126/science.1213362,blogs,Ferreting Out Flu,http://directorsblog.nih.gov/2013/06/06/ferreting-out-flu/,2013-06-06T13:00:00+00:00,"Caption: Testing transmission of the new H7N9 flu virusCredit: Sander Herfst, Department of Virology, Erasmus Medical Center, Rotterdam, NL The latest flu virus causing concern, H7N9, arose in birds in Eastern China a few months ago—so far infecting more ...",
803051,10.1126/science.1213362,blogs,A ‘Kill Switch’ For H7N9 and H5N1 ‘Gain-Of Function’ Influenza Viruses,http://www.scilogs.com/thats_basic_science/a-kill-switch-for-h7n9-and-h5n1-gain-of-function-influenza-viruses/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=a-kill-switch-for-h7n9-and-h5n1-gain-of-function-influenza-viruses,2013-08-11T17:46:00+00:00,&nbsp;A report in Nature Biotechnology highlights a simple way to control gain-of-function flu viruses.Influenza A (H7N9) as viewed through an electron microscope. Both filaments and spheres are observed in this photo. (Credit: The U.S. Centers for Dise...,
803051,10.1126/science.1213362,blogs,Court upholds need for export permits for risky flu research,http://blogs.nature.com/news/2013/09/court-upholds-need-for-export-permits-for-risky-flu-research.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+news%2Frss%2Fnewsblog+%28News+Blog+-+Blog+Posts%29,2013-09-26T18:10:00+00:00,"The researcher who created mammalian-transmissible strains of the H5N1 avian flu virus, raising fears they could cause a pandemic, has failed in an attempt to overcome government restrictions on the publication of his papers (see Nature&#8216;s mutant flu...",
803051,10.1126/science.1213362,blogs,Controversial Research Topics (Part 1),http://blog.labguru.com/blog-labguru/controversial-research-topics-part-1,2013-08-08T10:07:00+00:00,Rarely does the simple announcement of a forthcoming paper create the kind of firestorm that erupted last year after researchers from the University of Tokyo and University of Wisconsin reported that splicing a mutated version of a key viral protein cal...,
803051,10.1126/science.1213362,blogs,Mutant Viruses Too Dangerous To Study,http://blogs.redorbit.com/mutant-viruses-too-dangerous-to-study/,2014-06-20T15:18:00+00:00,"It's the stuff of science fiction. A scientist working in this laboratory produces a new, mutant species so dangerous that the world is at risk if it escapes. Such a scenario is no longer pure fiction and the possibility of a ""doomsday"" lab escape has i...",
803051,10.1126/science.1213362,blogs,Behind the Steel Door,http://www.lastwordonnothing.com/2015/02/11/behind-the-steel-door/,2015-02-11T09:00:00+00:00,"In 2011, Yoshihiro Kawaoka reported that his team had engineered a pandemic form of the bird flu virus. Bird flu, also known as H5N1, has infected infected nearly 700 people worldwide and killed more than 400. But it hasn&rsquo;t yet gained the ability ...",
803051,10.1126/science.1213362,blogs,"Kleine Erinnerung: Warum es eine ganz dumme Idee ist, nicht an &quot;Superviren&quot; zu forschen",http://www.scilogs.de/wblogs/blog/fischblog/biologie/2013-01-20/h5n1-moratorium,2013-01-20T19:15:00+00:00,"Ich hoffe ihr habt alle noch die Experimente von Fouchier und Kawaoka im Hinterkopf, bei denen ein H5N1-Influenzavirus entstand, das per Tr&ouml;pfcheninfektion zwischen S&auml;ugetieren weitergegeben wird. Das Theater geht n&auml;mlich jetzt in die n&a...",
803051,10.1126/science.1213362,blogs,The moral imperative to research editing embryos:  The need to modify Nature and Science,http://blog.practicalethics.ox.ac.uk/2015/04/the-moral-imperative-to-research-editing-embryos-the-need-to-modify-nature-and-science/,2015-04-23T23:47:00+00:00,"Chris Gyngell and Julian Savulescu Human genetic modification has officially progressed from science fiction to science.&nbsp; In a world first, scientists have used the gene editing technique CRISPR to modify human embryos. While the study itself marks...",
803051,10.1126/science.1213362,blogs,Making influenza more efficient: flu virus engineering resumes,http://www.checkmatescientist.net/2013/02/making-influenza-more-efficient-flu.html,2013-02-01T14:00:00+00:00,"Declan Butler, at Nature, writes:The move follows a large international workshop convened on 17–18  December by the US National Institutes of Health in Bethesda, Maryland,  to discuss ‘gain-of-function research’ — that intended to increase the  transmissi...",
803051,10.1126/science.1213362,blogs,This Week in Science,http://feeds.genomeweb.com/~r/genomeweb/dailyscan/~3/qGT-LaK7nGA/two-tweaks-and-treatment,2012-06-22T14:14:34+00:00,,
803051,10.1126/science.1213362,blogs,"U.S. Halts Research On Viral Super-Strains, Citing Safety Concerns",http://www.iflscience.com/health-and-medicine/us-halts-research-viral-super-strains-citing-safety-concerns,2014-10-23T20:20:00+00:00,"Health and Medicine          Photo credit:          MERS Coronavirus Particles. NIAID/Colorado State University   Last week, the White House Office of Science and Technology Policy stunned scientists when it announced a moratorium of federally-funded re...",
803051,10.1126/science.1213362,blogs,Redux: Behind the Steel Door,http://www.lastwordonnothing.com/2017/06/28/redux-behind-the-steel-door/,2017-06-28T08:00:00+00:00,"This post first ran&nbsp;on February 11, 2015.&nbsp; In 2011, Yoshihiro Kawaoka reported that his team had engineered a pandemic form of the bird flu virus. Bird flu, also known as H5N1, has infected infected nearly 700 people worldwide and killed more ...",
803051,10.1126/science.1213362,blogs,Science Publishes The Fouchier Ferret Study,http://afludiary.blogspot.com/2012/06/science-publishes-fouchier-ferret-study.html,2012-06-21T18:41:00+00:00,"BSL-4 Lab Worker - Photo Credit –USAMRIID         # 6398     Just over 9 months ago, at the 2011 ESWI Influenza Conference in Malta, Dutch researcher Ron Fouchier described the results of a groundbreaking – and later, ground shaking – experiment he’d cond...",
803051,10.1126/science.1213362,blogs,Science and the Flu: A Little Learning Is A Dangerous Thing,http://science.kqed.org/quest/2012/09/25/science-and-the-flu-a-little-learning-is-a-dangerous-thing/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=science-and-the-flu-a-little-learning-is-a-dangerous-thing,2012-09-25T15:00:00+00:00,"The first sniffles of flu season are upon us: a friend of mine was struck down, and couldn't join me in attending a science dialogue on Sunday night. This was darkly humorous, as the topic of the evening was pandemics. &#8230; [visit site to read more] ...",
803051,10.1126/science.1213362,blogs,The NIH Restarts Funding for Work With Deadly Pathogens,http://bigthink.com/robby-berman/the-nih-restarts-funding-for-work-with-deadly-pathogens?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bigthink%2Fmain+%28Big+Think+Main%29,2017-12-21T02:55:00+00:00,The government decides the risk of research into dangerous viruses is worth the reward.Read More,
803051,10.1126/science.1213362,blogs,Kommt das Coronavirus aus dem Labor?,https://scilogs.spektrum.de/fischblog/coronavirus-labor/,2020-02-02T15:59:47+00:00,"Warum es möglich ist, dass das neue Coronavirus aus einem Labor kommt - und wieso das trotzdem unwahrscheinlich ist. Weiterlesen",
803051,10.1126/science.1213362,blogs,Сам ты искусственный,https://nplus1.ru/material/2020/03/25/coronavirus-is-not-man-made,2020-03-25T20:10:39+00:00,"Почему слух о том, что новый коронавирус был выведен в лаборатории, неверен",
803051,10.1126/science.1213362,blogs,Did this Virus Come from a Lab? Maybe Not — But it Exposes the Threat of a Biowarfare Arms Race,https://www.independentsciencenews.org/commentaries/did-this-virus-come-from-a-lab-maybe-not-but-it-exposes-the-threat-of-a-biowarfare-arms-race/,2020-04-24T23:43:35+00:00,"By Sam Husseini This article first appeared at Salon There is no scientific finding that the novel coronavirus was bioengineered, but its origins are not entirely clear. Deadly pathogens discovered in the wild can be ...",
803051,10.1126/science.1213362,blogs,The Case Is Building That COVID-19 Had a Lab Origin,https://www.independentsciencenews.org/health/the-case-is-building-that-covid-19-had-a-lab-origin/,2020-06-02T00:34:26+00:00,"By Jonathan Latham, PhD and Allison Wilson, PhD If the public has learned a lesson from the COVID-19 pandemic it is that science does not generate certainty. Do homemade face masks work? What is the ...",
803051,10.1126/science.1213362,blogs,A Proposed Origin for SARS-CoV-2 and the COVID-19 Pandemic,https://www.independentsciencenews.org/commentaries/a-proposed-origin-for-sars-cov-2-and-the-covid-19-pandemic/?utm_source=rss&utm_medium=rss&utm_campaign=a-proposed-origin-for-sars-cov-2-and-the-covid-19-pandemic,2020-07-15T01:38:04+00:00,"by Jonathan Latham, PhD and Allison Wilson, PhD In all the discussions of the origin of the COVID-19 pandemic, enormous scientific attention has been paid to the molecular character of the SARS-CoV-2 virus, including its ... The post A Proposed Origin f...",
803051,10.1126/science.1213362,blogs,ВОЗдушные споры,https://nplus1.ru/material/2020/07/24/sarscov2-airborne-transmission,2020-07-24T15:03:08+00:00,"Говорят, SARS-CoV-2 распространяется не только капельным путем. Что это для нас меняет?",
803051,10.1126/science.1213362,blogs,Coronavirus terribili e dove trovarli,https://mygenomix.wordpress.com/2020/11/15/coronavirus-terribili-e-dove-trovarli/,2020-11-15T13:06:12+00:00,"È passato quasi un anno dall&#8217;inizio dell&#8217;epidemia di COVID-19. Partito dalla città di Wuhan, in Cina, il coronavirus SARS-CoV-2 ha infettato oltre 50 milioni di persone nel mondo, uccidendone il 2.5% (dati Johns Hopkins). Gli scienziati sono i...",
803051,10.1126/science.1213362,blogs,Туда и обратно: зачем датчане убивают норок,https://nplus1.ru/blog/2020/11/20/why-you-kill-minks,2020-11-20T20:20:05+00:00,"В Дании живет около 17 миллионов норок и чуть больше пяти миллионов людей. Вскоре, кажется, останутся только люди.",
803051,10.1126/science.1213362,blogs,Leptovirus al cioccolato,https://www.scientificast.it/leptovirus/,2021-03-29T06:40:19+00:00,"Puntata 349! Condotta (probabilmente) per la prima volta dal duo Valeria-Marco. Parliamo di nuova fisica e universalità dei leptoni, del cioccolato dalla pianta alla pancia e della vaccinazione dei polli per evitare nuove influenze aviarie. &nbsp; 			  		...",
803051,10.1126/science.1213362,blogs,"Viral, A Review",https://wattsupwiththat.com/2022/01/03/viral-a-review/?utm_source=rss&utm_medium=rss&utm_campaign=viral-a-review,2022-01-03T18:00:00+00:00,By Andy May Alina Chan is a molecular biologist specializing in gene therapy and cell engineering at the Broad Institute of MIT and Harvard. She partnered with the famous science&#8230;,
803051,10.1126/science.1213362,blogs,"Viral, A Review",https://climate-science.press/2022/01/03/viral-a-review/,2022-01-03T18:50:27+00:00,"By Andy May    Alina Chan is a molecular biologist specializing in gene therapy and cell engineering at the Broad Institute of MIT and Harvard. She partnered with the famous science writer, Matt Ridley, to write&nbsp;Viral, the Search for the Origin of CO...",
803051,10.1126/science.1213362,blogs,"Viral, A Review",https://iowaclimate.org/2022/01/03/viral-a-review/,2022-01-03T19:33:54+00:00,"By Andy May Alina Chan is a molecular biologist specializing in gene therapy and cell engineering at the Broad Institute of MIT and Harvard. She partnered with the famous science writer, Matt Ridley, to write Viral, the Search for the Origin of COVID-19...",
803051,10.1126/science.1213362,blogs,"Burjánzanak a madárinfluenza-vírusok, és nagyon oda kell figyelni, hogy ne terjedjenek emberről emberre",https://qubit.hu/2022/05/06/burjanzanak-a-madarinfluenza-virusok-es-nagyon-oda-kell-figyelni-hogy-ne-terjedjenek-emberrol-emberre,2022-05-06T05:01:55+00:00,"Először okozott emberi megbetegedést az A(H3N8) madárinfluenza, jelentették be a múlt héten a kínai hatóságok, miközben az Egyesült Államokban éppen a legismertebb és legsúlyosabb madárinfluenza-vírus, az A(H5N1) okozott fertőzést. Mindkét esetet madarakk...",
803051,10.1126/science.1213362,blogs,БУ! Почему ученым не запрещают создавать новые заразные вирусы?,https://nplus1.ru/blog/2022/10/26/gof,2022-10-26T07:36:00+00:00,БУ! Почему ученым не запрещают создавать новые заразные вирусы?,
803051,10.1126/science.1213362,blogs,"Életmentő kutatás vagy rizikós kísérlet – mire jó, hogy vírusokat módosítanak a laborban?",https://qubit.hu/2022/11/14/eletmento-kutatas-vagy-rizikos-kiserlet-mire-jo-hogy-virusokat-modositanak-a-laborban,2022-11-14T06:41:57+00:00,"Az Egyesült Államok a következő hónapokban szigoríthatja a laboratóriumilag módosított vírusokkal végzett kutatásokat egy, az Amerikai Egészségügyi Intézetnek (National Institutes of Health, NIH) szeptemberben benyújtott szakértői bizottsági javaslat alap...",
803051,10.1126/science.1213362,blogs,Panel recommends new controls on deadly gain-of-function research. Will the government listen?,http://genome.fieldofscience.com/2023/02/panel-recommends-new-controls-on-deadly.html,2023-02-06T12:30:00+00:00,"Illustration by Erik EnglishThis past week, a government-appointed panel of scientists released a new report recommending 13 actions the U.S. government should take to control “gain-of-function” research that has the potential to create deadly new pathoge...",
803051,10.1126/science.1213362,blogs,Кто в норке,https://nplus1.ru/material/2023/03/06/avian-mink-human-flu,2023-03-06T17:25:00+00:00,"В конце февраля 11-летняя девочка из Камбоджи умерла от птичьего гриппа. Еще у нескольких ее знакомых заметили похожие симптомы. Эти новости, возможно, остались бы без внимания, если бы европейские вирусологи не беспокоились о вспышке птичьего гриппа на ф...",
803051,10.1126/science.1213362,blogs,"Bird flu, human cases and the risk to Australia",https://pursuit.unimelb.edu.au/articles/bird-flu-human-cases-and-the-risk-to-australia,2023-03-20T01:31:07+00:00,"Avian flu is continuing to spread throughout the world, killing wild birds and poultry en masse across the northern hemisphere, Africa and South America. Not only is this strain of bird flu wreaking havoc on wild birds and poultry, it is responsible for n...",
803051,10.1126/science.1213362,blogs,These CRISPR Engineered ‘Super Chickens’ Are Resistant to Bird Flu,https://singularityhub.com/2023/10/12/crispr-engineered-super-chickens-are-resistant-to-bird-flu/,2023-10-12T19:38:55+00:00,"The gene editing tool CRISPR may be crucial in fighting off one of the deadliest viruses circulating the globe—a virus that has killed hundreds of millions since 2020. It’s not Covid-19, of course. The virus is a type of especially aggressive bird flu tha...",
803051,10.1126/science.1213362,blogs,Genetic diversity of H9N2 avian influenza viruses in poultry across China and implications for zoonotic transmission,https://www.nature.com/articles/s41564-025-02002-x,2025-06-03T00:00:00+00:00,"Nature Microbiology, Published online: 03 June 2025; doi:10.1038/s41564-025-02002-xThe H9N2 avian influenza viruses (AIVs) remain dominant in live poultry markets in China, and H9N2 AIVs with HA-Q226L, PB2-V/K627 and NP-N52 mutations can be transmitted ...",
803051,10.1126/science.1213362,video,Jane Burgermeister   pandemic update 25 June 2012,https://www.youtube.com/watch?v=jgST_UAivSs,2012-07-11T21:02:33+00:00,"http://www.youtube.com/watch?v=ebcG_WcsezY   ""Published on Jun 25, 2012 by monitorpolski  Jane Bürgermeister's blog: http://birdflu666.wordpress.com Hundreds of reports have appeared in the mainstream media in the past couple of days hyping the danger of ...",
803051,10.1126/science.1213362,video,Jane Burgermeister - pandemic update 25 June 2012,https://www.youtube.com/watch?v=Hlk_Zfz7xhU,2012-06-27T04:32:53+00:00,Jane Burgermeister - pandemic update 25 June 2012   Jane Bürgermeister's blog: http://birdflu666.wordpress.com Hundreds of reports have appeared in the mainstream media in the past couple of days hyping the danger of a new bioengineered bird flu virus whi...,
803051,10.1126/science.1213362,video,Jane Burgermeister pandemic update 25 June 2012   YouTube,https://www.youtube.com/watch?v=KqIO6pYLY5I,2012-06-28T18:43:50+00:00,From Monitor Polski  Jane Bürgermeister's blog: http://birdflu666.wordpress.com Hundreds of reports have appeared in the mainstream media in the past couple of days hyping the danger of a new bioengineered bird flu virus which is transmissible between hum...,
803051,10.1126/science.1213362,video,Biological Science & Technology: Contemporary Examples of Problems,https://www.youtube.com/watch?v=GIs2Cvc3-bs,2015-03-06T17:50:30+00:00,"Image Credits (Images are for Educational and Non-Commercial Purposes Only):  Flu structure Owner/Artist: Kawaoka et al., Nature. Creative Commons Attribution-Non-Commercial-Share Alike licence (creativecommons.org/licenses/by-nc-sa/3.0/). Image URL: ht...",
803051,10.1126/science.1213362,video,The Proximal Origin of SARS-CoV2 --  Special Report -- J.C. ON A BIKE,https://www.youtube.com/watch?v=HmSCMb8Nds4,2020-03-27T21:09:09+00:00,"On the road again, this time covering the new Nature Medicine Correspondence paper titled, ""The Proximal Origins of SARS-CoV2"" and second paper in Nature titled, ""Identifying SARS-CoV-2 related coronaviruses in Malayan pangolins"".  Summary at 21:15  I am ...",
803051,10.1126/science.1213362,video,What is Gain of Function?,https://www.youtube.com/watch?v=y3jBIKJ_Muo,2021-06-14T12:13:36+00:00,"NonDetail.com. Gain of function research, has recently cropped up in the newsroom debates about the origins of the Covid-19 pandemic, which has killed over 38 lakh people worldwide. #GainOfFunction #Covid #Corona #Covid19 In our future articles we will be...",
803051,10.1126/science.1213362,video,Affenpocken und neue Pandemien,https://www.youtube.com/watch?v=2P6KB6YLIEw,2022-06-03T17:07:00+00:00,"Affenpocken, Panikmache und das Problem mit langen Infektionsketten.  Produziert im Rahmen der #EUMythBusters  QUELLEN Länger werdende Infektionsketten üben evolutionären Druck auf Erreger aus: https://www.nature.com/articles/nature02104  H5N1 Frettchen: ...",
803051,10.1126/science.1213362,video,Die Vogelgrippe Situation macht mich etwas nervös,https://www.youtube.com/watch?v=nPrZ-fSeuaI,2024-08-14T13:55:24+00:00,Werbung: Gönne dir einen Schuss Internethygiene unter https://incogni.com/megawissenschaft und checke dir 60% Rabatt auf einen Jahresplan mit dem Rabattcode: megawissenschaft. ---------------------- Die Vogelgrippe H5N1... extrem gefährlich oder Panikmache?...,
803051,10.1126/science.1213362,video,🚨💥La HISTORIA jamás CONTADA de H5N1 💥🚨😱 PARTE 1,https://www.youtube.com/watch?v=CdPhkL0oRkk,2025-03-05T23:58:56+00:00,El virus fue sometido a un experimento de fases esto para las mutaciones necesarias y transmitirse de humano a humano   #noticias #virus #h5n1 #historia   LIGA: https://pubmed.ncbi.nlm.nih.gov/22723413/,
803051,10.1126/science.1213362,news,Second of two blocked flu papers released,http://www.sciencenews.org/view/generic/id/341682/title/Second_of_two_blocked_flu_papers_released,2012-06-21T18:02:00+00:00,Research names five mutations making potent H5N1 strain airborne,
803051,10.1126/science.1213362,news,Deadly Pandemic Bird Flu Details Finally Are Made Public,http://www.scientificamerican.com/article.cfm?id=pandemic-bird-flu-studies-public&print=true,2012-06-21T19:45:00+00:00,&nbsp; [More],
803051,10.1126/science.1213362,news,Grippeforschung: Wie gefährlich ist das Supervirus?,http://www.zeit.de/wissen/gesundheit/2012-06/supervirus-debatte,2012-06-22T12:18:33+00:00,"Wie rasch ein Erreger zum tödlichen Virus mutieren kann, zeigt Ron Fouchiers Grippestudie. ZEIT ONLINE erklärt, was die Daten so brisant macht und was Kritiker fürchten.",
803051,10.1126/science.1213362,news,Controversial H5N1 influenza work likely to resume,http://www.nature.com/news/controversial-h5n1-influenza-work-likely-to-resume-1.12089,2012-12-19T08:00:00+00:00,International experts hammer out the future of their field at a top-level workshop on how to fund certain types of work on bird flu. Nature News doi: 10.1038/nature.2012.12089,
803051,10.1126/science.1213362,news,Supervirus-Debatte: Wer darf tödliche Viren erschaffen?,http://www.zeit.de/wissen/gesundheit/2013-04/superviren-labor-ethikrat,2013-04-28T22:00:00+00:00,"Längst erzeugen Forscher gefährliche Grippeviren im Labor. Ob sie das sogar müssen, um uns besser vor Pandemien zu schützen, beschäftigt den Deutschen Ethikrat.",
803051,10.1126/science.1213362,news,Umstrittene Studie zur Vogelgrippe: Alles halb so tödlich,http://www.sueddeutsche.de/wissen/umstrittene-studie-zur-vogelgrippe-alles-halb-so-toedlich-1.1390160,2012-06-22T08:54:00+00:00,,
803051,10.1126/science.1213362,news,Deadly Pandemic Bird Flu Details Finally Are Made Public,http://www.scientificamerican.com/article.cfm?id=pandemic-bird-flu-studies-public,2012-06-21T19:45:00+00:00,,
803051,10.1126/science.1213362,news,Second of two blocked flu papers released,http://www.sciencenews.org/view/generic/id/341682/description/Second_of_two_blocked_flu_papers_released,2012-06-21T18:02:03+00:00,,
803051,10.1126/science.1213362,news,Work resumes on lethal flu strains,http://www.nature.com/news/work-resumes-on-lethal-flu-strains-1.12266,2013-01-23T08:00:00+00:00,Study of lab-made viruses a ‘public-health responsibility’. Nature 493 460 doi: 10.1038/493460a,
803051,10.1126/science.1213362,news,News story from The Telegraph (UK) on Thursday 21 June 2012,,2012-06-21T18:00:23+00:00,,
803051,10.1126/science.1213362,news,Journal Publishes Details On Contagious Bird Flu Created In Lab,http://www.npr.org/blogs/health/2012/06/21/155504336/journal-publishes-details-on-controversial-bird-flu-experiments,2012-06-21T19:08:00+00:00,"The research paper, which has been under scrutiny for months, publishes the recipe for a potential pandemic: It shows how just a handful of genetic mutations in the bird flu virus H5N1 allow it to spread between ferrets — the lab stand-in for people — thr...",
803051,10.1126/science.1213362,news,Avian flu viruses which are transmissible between humans could evolve in nature,http://www.eurekalert.org/pub_releases/2012-06/uoc-afv062012.php,2012-06-21T04:00:00+00:00,,
803051,10.1126/science.1213362,news,News story from The Economist on Wednesday 20 June 2012,,2012-06-20T17:17:41+00:00,,
803051,10.1126/science.1213362,news,Bird flu research that stirred fear published,http://www.post-gazette.com/stories/news/world/bird-flu-research-that-stirred-fear-published-641491/,2012-06-22T07:00:00+00:00,,
803051,10.1126/science.1213362,news,News story from The Guardian on Thursday 21 June 2012,,2012-06-21T18:11:00+00:00,,
803051,10.1126/science.1213362,news,"The Evolution of Bird Flu, and the Race to Keep Up",http://www.nytimes.com/2012/06/26/science/the-evolution-of-bird-flu-and-the-race-to-keep-up.html?pagewanted=all,2012-06-26T04:00:00+00:00,"The girl was the most recent documented victim of the influenza virus H5N1, a strain that has caused 606 known human cases and 357 deaths since it re-emerged in 2003 after a six-year absence. H5N1 can race through bird populations, and the World Health Or...",
803051,10.1126/science.1213362,news,Publication of flu study reveals full nature of threat,http://www.newscientist.com/article/dn21958-publication-of-flu-study-reveals-full-nature-of-threat.html,2012-06-21T18:01:00+00:00,,
803051,10.1126/science.1213362,news,Opinion: The Fatality Burden,http://www.the-scientist.com/?articles.view/articleNo/38651/title/Opinion--The-Fatality-Burden/,2013-12-17T22:00:00+00:00,Some gain-of-function influenza research poses a significant public health threat and should be banned.,
803051,10.1126/science.1213362,news,News story from Los Angeles Times on Friday 22 June 2012,,2012-06-22T00:08:00+00:00,,
803051,10.1126/science.1213362,news,Risks of flu work underrated,http://www.nature.com/news/risks-of-flu-work-underrated-1.15491,2014-07-01T00:00:00+00:00,US funding agency disagreed with university’s assessment of potential threats.,
803051,10.1126/science.1213362,news,US suspends risky disease research,http://www.nature.com/news/us-suspends-risky-disease-research-1.16192,2014-10-22T00:00:00+00:00,"Government to cease funding gain-of-function studies that make viruses more dangerous, pending a safety assessment.",
803051,10.1126/science.1213362,news,Single Gene Swap Helps Bird Flu Virus Switch Hosts,http://news.sciencemag.org/sciencenow/2013/05/gene-swap-helps-bird-flu-spread-.html?rss=1,2013-05-02T19:45:00+00:00,"Scientists worry that H5N1, now largely confined to birds, could pass from human to human",
803051,10.1126/science.1213362,news,German Ethics Council: Government Should Regulate Dangerous Research,http://news.sciencemag.org/europe/2014/05/german-ethics-council-government-should-regulate-dangerous-research,2014-05-07T10:15:00+00:00,"Report recommends legal framework to deal with ""dual use research of concern""",
803051,10.1126/science.1213362,news,Dutch Fight Over H5N1 Export Rules Moves to Court of Appeal,http://news.sciencemag.org/europe/2013/11/dutch-fight-over-h5n1-export-rules-moves-court-appeal,2013-11-04T07:15:00+00:00,European Society for Virology warns E.U. chief about decision's impact,
803051,10.1126/science.1213362,news,The GNOE’s Last Hurrah,http://www.foreignpolicy.com/articles/2014/07/11/the_greatest_nation_on_earth_world_cup_predictor,2014-07-11T18:48:56+00:00,Surprise -- there are limits to how well politics and economics can predict World Cup matches.,
803051,10.1126/science.1213362,news,It’s 10 o'Clock -- Do You Know Where Your Bubonic Plague Is?,http://www.foreignpolicy.com/articles/2014/07/10/it_s_10_o_clock_do_you_know_where_your_bubonic_plague_is_smallpox,2014-07-11T01:23:15+00:00,"Spilled smallpox, missing SARS, and rogue scientists with mutant H1N1. If you’re not scared, you should be.",
