id,doi,title,publication_date,type,cited_by_api_url,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name
https://openalex.org/W2903201721,https://doi.org/10.1038/s41579-018-0115-z,Host and viral determinants of influenza A virus species specificity,2018-11-28,review,https://api.openalex.org/works?filter=cites:W2903201721,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; interferon and immune responses,Medicine; Agricultural and Biological Sciences; Immunology and Microbiology,Health Sciences; Life Sciences; Life Sciences,Pandemic; Viral evolution,Biology; Pandemic; Virus; Host (biology); Virology; Influenza A virus; Genome; Viral evolution; Viral entry; Orthomyxoviridae; Viral replication; Gene; Genetics; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Disease; Medicine; Pathology,"Birds; Host Microbial Interactions; Host Specificity; Influenza A virus; Influenza in Birds; Animals; Birds; Humans; Immunity, Innate; Influenza A virus; Influenza A virus; Influenza in Birds; Influenza, Human; Influenza, Human; Pandemics; Species Specificity; Viral Proteins; Viral Proteins",virology; None; None; physiology; virology; None; None; None; None; classification; None; None; None; virology; None; None; None; genetics
https://openalex.org/W2130734541,https://doi.org/10.1016/s0140-6736(13)60938-1,"Origin and diversity of novel avian influenza A H7N9 viruses causing human infection: phylogenetic, structural, and coalescent analyses",2013-05-01,article,https://api.openalex.org/works?filter=cites:W2130734541,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; RNA and protein synthesis mechanisms,"Medicine; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,Reassortment; Coalescent theory; Viral phylodynamics,Reassortment; Coalescent theory; Phylogenetic tree; Biology; Viral phylodynamics; Phylogenetics; Evolutionary biology; Clade; Influenza A virus subtype H5N1; Genetics; Virology; Genome; GenBank; Virus; Gene; Infectious disease (medical specialty); Coronavirus disease 2019 (COVID-19); Medicine; Disease; Pathology,"Genome, Viral; Influenza A virus; Influenza in Birds; Animals; Biological Evolution; Ducks; Genome, Viral; Influenza A virus; Influenza in Birds; Markov Chains; Phenotype; Phylogeny; Poultry; Sequence Alignment; Sequence Alignment; Sequence Homology",genetics; genetics; virology; None; None; None; None; None; None; None; None; None; None; methods; None; None
https://openalex.org/W2120350078,https://doi.org/10.1056/nejmra1208802,Pandemic Preparedness and Response — Lessons from the H1N1 Influenza of 2009,2014-04-02,review,https://api.openalex.org/works?filter=cites:W2120350078,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; COVID-19 epidemiological studies; Viral Infections and Outbreaks Research,Medicine; Mathematics; Medicine,Health Sciences; Physical Sciences; Health Sciences,Pandemic; Preparedness; H1n1 pandemic; Pandemic influenza; 2019-20 coronavirus outbreak; Influenza pandemic,Medicine; Pandemic; Preparedness; Virology; Coronavirus disease 2019 (COVID-19); H1n1 pandemic; Pandemic influenza; 2019-20 coronavirus outbreak; Influenza pandemic; Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); Human mortality from H5N1; Medical emergency; Outbreak; Infectious disease (medical specialty); Disease; Internal medicine; Political science; Law,"Global Health; Influenza A Virus, H1N1 Subtype; Influenza, Human; Influenza, Human; Pandemics; History, 21st Century; Humans; Influenza, Human; Pandemics; Pandemics; Practice Guidelines as Topic; World Health Organization",None; None; epidemiology; prevention & control; prevention & control; None; None; None; None; history; None; None
https://openalex.org/W2811479613,https://doi.org/10.3389/fimmu.2018.01581,"Influenza A Virus Cell Entry, Replication, Virion Assembly and Movement",2018-07-20,review,https://api.openalex.org/works?filter=cites:W2811479613,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; interferon and immune responses; RNA and protein synthesis mechanisms,"Medicine; Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,,Biology; Viral replication; Influenza A virus; Viral entry; Virus; Virology; Genome; RNA; Intracellular; Gene; Cell biology; Computational biology; Genetics,,
https://openalex.org/W3179152893,https://doi.org/10.1038/s41586-021-03792-w,After the pandemic: perspectives on the future trajectory of COVID-19,2021-07-08,review,https://api.openalex.org/works?filter=cites:W3179152893,SARS-CoV-2 and COVID-19 Research,Infectious Diseases,Health Sciences,SARS-CoV-2 and COVID-19 Research; COVID-19 epidemiological studies; Zoonotic diseases and public health,Medicine; Mathematics; Medicine,Health Sciences; Physical Sciences; Health Sciences,Pandemic; Coronavirus; Herd Immunity,Pandemic; Vaccination; Transmission (telecommunications); Population; Disease; Coronavirus disease 2019 (COVID-19); Virology; Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); Coronavirus; Biology; Herd immunity; Environmental health; Medicine; Computer science; Infectious disease (medical specialty); Telecommunications; Pathology,"COVID-19; COVID-19; Pandemics; SARS-CoV-2; SARS-CoV-2; Animals; COVID-19; COVID-19; COVID-19; COVID-19 Vaccines; COVID-19 Vaccines; COVID-19 Vaccines; Evolution, Molecular; Humans; Immune Evasion; Immunization Programs; Influenza, Human; Influenza, Human; Influenza, Human; Influenza, Human; SARS-CoV-2; SARS-CoV-2; Time Factors",virology; epidemiology; None; pathogenicity; genetics; None; None; transmission; immunology; immunology; None; supply & distribution; None; None; None; None; immunology; virology; prevention & control; None; None; immunology; None
https://openalex.org/W2076216495,https://doi.org/10.1126/science.1240532,H7N9 Influenza Viruses Are Transmissible in Ferrets by Respiratory Droplet,2013-07-19,article,https://api.openalex.org/works?filter=cites:W2076216495,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Pandemic; H5N1 genetic structure,Virology; Biology; Virus; Pandemic; Respiratory system; Influenza A virus subtype H5N1; H5N1 genetic structure; Receptor; Influenza A virus; Coronavirus disease 2019 (COVID-19); Medicine; Genetics; Internal medicine; Disease; Infectious disease (medical specialty); Anatomy,"Ferrets; Influenza A virus; Influenza, Human; Influenza, Human; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Respiratory System; Animals; Chickens; Chickens; Columbidae; Columbidae; Ducks; Ducks; Ferrets; Genes, Viral; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Humans; Influenza A virus; Influenza A virus; Influenza A virus; Influenza A virus; Influenza in Birds; Influenza in Birds; Influenza, Human; Mice; Mice, Inbred BALB C; Molecular Sequence Data; Mutation; Orthomyxoviridae Infections; Receptors, Cell Surface; Receptors, Cell Surface; Receptors, Virus; Receptors, Virus; Respiratory System; Virus Replication",virology; pathogenicity; transmission; virology; transmission; virology; virology; None; None; virology; None; virology; virology; None; None; None; None; chemistry; genetics; metabolism; None; isolation & purification; None; physiology; genetics; None; virology; None; None; None; None; None; None; None; metabolism; None; metabolism; None; None
https://openalex.org/W2160782249,https://doi.org/10.1002/embj.201387442,Role of receptor binding specificity in influenza A virus transmission and pathogenesis,2014-03-25,review,https://api.openalex.org/works?filter=cites:W2160782249,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Immune Response and Inflammation; Animal Disease Management and Epidemiology,Medicine; Immunology and Microbiology; Agricultural and Biological Sciences,Health Sciences; Life Sciences; Life Sciences,Pathogenesis; Viral Pathogenesis,Biology; Pathogenesis; Virology; Virus; Transmission (telecommunications); Viral pathogenesis; Receptor; Influenza A virus; Immunology; Genetics; Viral replication; Electrical engineering; Engineering,"Influenza A virus; Influenza, Human; Influenza, Human; Viral Tropism; Virus Attachment; Zoonoses; Zoonoses; Adaptation, Biological; Animals; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Humans; Influenza A virus; Influenza, Human; Polysaccharides; Polysaccharides; Protein Binding; Receptors, Virus; Receptors, Virus; Sialic Acids; Sialic Acids; Substrate Specificity; Zoonoses",physiology; virology; transmission; None; None; transmission; virology; None; None; metabolism; None; None; None; None; metabolism; None; None; metabolism; None; metabolism; None; None; None
https://openalex.org/W2005855529,https://doi.org/10.1038/nature12392,Characterization of H7N9 influenza A viruses isolated from humans,2013-07-09,article,https://api.openalex.org/works?filter=cites:W2005855529,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Pandemic; Highly pathogenic; Case fatality rate,Virology; Biology; Virus; Pandemic; Influenza A virus subtype H5N1; Highly pathogenic; Outbreak; Transmission (telecommunications); Case fatality rate; Coronavirus disease 2019 (COVID-19); Medicine; Epidemiology; Disease; Infectious disease (medical specialty); Pathology; Electrical engineering; Engineering; Internal medicine,"Influenza A virus; Influenza, Human; Orthomyxoviridae Infections; Virus Replication; Animals; Antiviral Agents; Antiviral Agents; Cells, Cultured; Chickens; Chickens; DNA-Directed RNA Polymerases; DNA-Directed RNA Polymerases; Dogs; Enzyme Inhibitors; Enzyme Inhibitors; Female; Ferrets; Ferrets; Humans; Influenza A Virus, H1N1 Subtype; Influenza A Virus, H1N1 Subtype; Influenza A Virus, H1N1 Subtype; Influenza A virus; Influenza A virus; Influenza A virus; Influenza A virus; Influenza, Human; Influenza, Human; Macaca fascicularis; Macaca fascicularis; Madin Darby Canine Kidney Cells; Male; Mice; Mice, Inbred BALB C; Models, Molecular; Monkey Diseases; Monkey Diseases; Monkey Diseases; Neuraminidase; Neuraminidase; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Quail; Quail; Swine; Swine; Swine, Miniature; Swine, Miniature; Virus Replication",None; virology; virology; None; None; None; pharmacology; None; None; virology; None; antagonists & inhibitors; None; None; pharmacology; None; virology; None; None; enzymology; drug effects; None; chemistry; drug effects; isolation & purification; pathogenicity; None; drug therapy; None; virology; None; None; None; None; None; None; pathology; virology; None; antagonists & inhibitors; None; pathology; transmission; None; virology; None; virology; None; virology; drug effects
https://openalex.org/W2288648350,https://doi.org/10.1111/tra.12389,Fusion of Enveloped Viruses in Endosomes,2016-03-03,review,https://api.openalex.org/works?filter=cites:W2288648350,Animal Virus Infections Studies,Animal Science and Zoology,Life Sciences,Animal Virus Infections Studies; Virus-based gene therapy research; Plant Virus Research Studies,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Fusion mechanism; ESCRT,Endosome; Lipid bilayer fusion; Cell biology; Biology; Viral envelope; Endocytic cycle; Viral entry; Fusion mechanism; Proteases; ESCRT; Endocytosis; Virology; Intracellular; Receptor; Virus; Biochemistry; Viral replication; Enzyme,Endosomes; Virus Internalization; Viruses; Animals; Endosomes; Humans; Viral Fusion Proteins; Viral Fusion Proteins; Viral Fusion Proteins; Viruses; Viruses,virology; None; metabolism; None; None; None; None; genetics; metabolism; None; pathogenicity
https://openalex.org/W2058069729,https://doi.org/10.1371/journal.ppat.1004395,The Evolution and Genetics of Virus Host Shifts,2014-11-06,review,https://api.openalex.org/works?filter=cites:W2058069729,Evolution and Genetic Dynamics,Genetics,Life Sciences,Evolution and Genetic Dynamics; Zoonotic diseases and public health; Animal Disease Management and Epidemiology,"Biochemistry, Genetics and Molecular Biology; Medicine; Agricultural and Biological Sciences",Life Sciences; Health Sciences; Life Sciences,Viral evolution,Host (biology); Biology; Evolutionary biology; Viral evolution; Virus; Pathogen; Genetics; Phylogenetic tree; Gene; Genome,Biological Evolution; Host-Pathogen Interactions; Immune Evasion; Virus Physiological Phenomena; Viruses; Animals; Host-Pathogen Interactions; Host-Pathogen Interactions; Humans; Immune Evasion; Virus Physiological Phenomena; Virus Physiological Phenomena; Viruses; Viruses,None; None; genetics; None; None; None; genetics; immunology; None; None; genetics; immunology; genetics; immunology
https://openalex.org/W2045859246,https://doi.org/10.1038/nature12379,Biological features of novel avian influenza A (H7N9) virus,2013-07-01,article,https://api.openalex.org/works?filter=cites:W2045859246,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Animal Virus Infections Studies,Medicine; Agricultural and Biological Sciences; Agricultural and Biological Sciences,Health Sciences; Life Sciences; Life Sciences,Pathogenesis; Respiratory tract,Virus; Virology; Immunology; Biology; Sialic acid; Pneumonia; Chemokine; Population; Influenza A virus subtype H5N1; Vaccination; Pathogenesis; Influenza A virus; Respiratory tract; Medicine; Respiratory system; Immune system; Internal medicine; Genetics; Environmental health; Anatomy,"Influenza A virus; Influenza in Birds; Receptors, Virus; Animals; Antibodies, Viral; Antibodies, Viral; Birds; Birds; Bronchi; Bronchi; Bronchi; Bronchi; Cell Line; Chemokines; Chemokines; China; Cross Reactions; Cross Reactions; Epithelial Cells; Epithelial Cells; Host Specificity; Humans; In Vitro Techniques; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza A virus; Influenza A virus; Influenza Vaccines; Influenza Vaccines; Influenza in Birds; Influenza in Birds; Influenza, Human; Influenza, Human; Influenza, Human; Influenza, Human; Lung; Lung; N-Acetylneuraminic Acid; N-Acetylneuraminic Acid; N-Acetylneuraminic Acid; N-Acetylneuraminic Acid; Organ Specificity; Pulmonary Alveoli; Pulmonary Alveoli; Pulmonary Alveoli; Pulmonary Alveoli; Receptors, Virus; Receptors, Virus; Trachea; Trachea; Virus Replication; Zoonoses; Zoonoses; Zoonoses",physiology; virology; metabolism; None; immunology; None; None; virology; None; cytology; metabolism; virology; None; None; blood; None; None; immunology; None; virology; None; None; None; physiology; None; immunology; pathogenicity; None; immunology; immunology; None; None; transmission; None; blood; immunology; virology; None; virology; analogs & derivatives; chemistry; metabolism; None; None; None; cytology; metabolism; virology; chemistry; None; None; virology; None; None; transmission; virology
https://openalex.org/W2117386204,https://doi.org/10.1111/nyas.12462,Continuing challenges in influenza,2014-05-30,review,https://api.openalex.org/works?filter=cites:W2117386204,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Pandemic; Antigenic shift; H5N1 genetic structure; Antigenicity,Influenza A virus subtype H5N1; Neuraminidase; Antigenic drift; Pandemic; Virology; Antigenic shift; Influenza vaccine; Biology; H5N1 genetic structure; Epitope; Vaccination; Influenza A virus; Antigenicity; Antigen; Virus; Disease; Immunology; Medicine; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Pathology,"Influenza, Human; Adjuvants, Immunologic; Adjuvants, Immunologic; Animals; Antigens, Viral; Antigens, Viral; Humans; Influenza Vaccines; Influenza Vaccines; Influenza, Human; Influenza, Human; Influenza, Human; Swine",prevention & control; None; therapeutic use; None; None; immunology; None; None; therapeutic use; immunology; None; therapy; None
