altmetric_id,core_doi,source_type,title,unique_identifier,posted_on,summary,lang_checked
803051,10.1126/science.1213362,video,Jane Burgermeister pandemic update 25 June 2012   YouTube,https://www.youtube.com/watch?v=kqio6pyly5i,28/06/2012,From Monitor Polski  Jane Bürgermeister's blog: http://birdflu666.wordpress.com Hundreds of reports have appeared in the mainstream media in the past couple of days hyping the danger of a new bioengineered bird flu virus which is transmissible between hum...,True
803051,10.1126/science.1213362,video,Biological Science & Technology: Contemporary Examples of Problems,https://www.youtube.com/watch?v=gis2cvc3-bs,06/03/2015,"Image Credits (Images are for Educational and Non-Commercial Purposes Only):  Flu structure Owner/Artist: Kawaoka et al., Nature. Creative Commons Attribution-Non-Commercial-Share Alike licence (creativecommons.org/licenses/by-nc-sa/3.0/). Image URL: ht...",True
803051,10.1126/science.1213362,video,The Proximal Origin of SARS-CoV2 --  Special Report -- J.C. ON A BIKE,https://www.youtube.com/watch?v=hmscmb8nds4,27/03/2020,"On the road again, this time covering the new Nature Medicine Correspondence paper titled, ""The Proximal Origins of SARS-CoV2"" and second paper in Nature titled, ""Identifying SARS-CoV-2 related coronaviruses in Malayan pangolins"".  Summary at 21:15  I am ...",True
803051,10.1126/science.1213362,video,What is Gain of Function?,https://www.youtube.com/watch?v=y3jbikj_muo,14/06/2021,"NonDetail.com. Gain of function research, has recently cropped up in the newsroom debates about the origins of the Covid-19 pandemic, which has killed over 38 lakh people worldwide. #GainOfFunction #Covid #Corona #Covid19 In our future articles we will be...",True
803051,10.1126/science.1213362,news,Second of two blocked flu papers released,http://www.sciencenews.org/view/generic/id/341682/title/second_of_two_blocked_flu_papers_released,21/06/2012,Research names five mutations making potent H5N1 strain airborne,True
803051,10.1126/science.1213362,news,Deadly Pandemic Bird Flu Details Finally Are Made Public,http://www.scientificamerican.com/article.cfm?id=pandemic-bird-flu-studies-public&print=true,21/06/2012,&nbsp; [More],True
803051,10.1126/science.1213362,news,Controversial H5N1 influenza work likely to resume,http://www.nature.com/news/controversial-h5n1-influenza-work-likely-to-resume-1.12089,19/12/2012,International experts hammer out the future of their field at a top-level workshop on how to fund certain types of work on bird flu. Nature News doi: 10.1038/nature.2012.12089,True
803051,10.1126/science.1213362,news,Deadly Pandemic Bird Flu Details Finally Are Made Public,http://www.scientificamerican.com/article.cfm?id=pandemic-bird-flu-studies-public,21/06/2012,,True
803051,10.1126/science.1213362,news,Second of two blocked flu papers released,http://www.sciencenews.org/view/generic/id/341682/description/second_of_two_blocked_flu_papers_released,21/06/2012,,True
803051,10.1126/science.1213362,news,Work resumes on lethal flu strains,http://www.nature.com/news/work-resumes-on-lethal-flu-strains-1.12266,23/01/2013,Study of lab-made viruses a ‘public-health responsibility’. Nature 493 460 doi: 10.1038/493460a,True
803051,10.1126/science.1213362,news,Journal Publishes Details On Contagious Bird Flu Created In Lab,http://www.npr.org/blogs/health/2012/06/21/155504336/journal-publishes-details-on-controversial-bird-flu-experiments,21/06/2012,"The research paper, which has been under scrutiny for months, publishes the recipe for a potential pandemic: It shows how just a handful of genetic mutations in the bird flu virus H5N1 allow it to spread between ferrets — the lab stand-in for people — thr...",True
803051,10.1126/science.1213362,news,Avian flu viruses which are transmissible between humans could evolve in nature,http://www.eurekalert.org/pub_releases/2012-06/uoc-afv062012.php,21/06/2012,,True
803051,10.1126/science.1213362,news,Bird flu research that stirred fear published,http://www.post-gazette.com/stories/news/world/bird-flu-research-that-stirred-fear-published-641491,22/06/2012,,True
803051,10.1126/science.1213362,news,"The Evolution of Bird Flu, and the Race to Keep Up",http://www.nytimes.com/2012/06/26/science/the-evolution-of-bird-flu-and-the-race-to-keep-up.html?pagewanted=all,26/06/2012,"The girl was the most recent documented victim of the influenza virus H5N1, a strain that has caused 606 known human cases and 357 deaths since it re-emerged in 2003 after a six-year absence. H5N1 can race through bird populations, and the World Health Or...",True
803051,10.1126/science.1213362,news,Publication of flu study reveals full nature of threat,http://www.newscientist.com/article/dn21958-publication-of-flu-study-reveals-full-nature-of-threat.html,21/06/2012,,True
803051,10.1126/science.1213362,news,Opinion: The Fatality Burden,http://www.the-scientist.com/?articles.view/articleno/38651/title/opinion--the-fatality-burden,17/12/2013,Some gain-of-function influenza research poses a significant public health threat and should be banned.,True
803051,10.1126/science.1213362,news,Risks of flu work underrated,http://www.nature.com/news/risks-of-flu-work-underrated-1.15491,01/07/2014,US funding agency disagreed with university’s assessment of potential threats.,True
803051,10.1126/science.1213362,news,US suspends risky disease research,http://www.nature.com/news/us-suspends-risky-disease-research-1.16192,22/10/2014,"Government to cease funding gain-of-function studies that make viruses more dangerous, pending a safety assessment.",True
803051,10.1126/science.1213362,news,Single Gene Swap Helps Bird Flu Virus Switch Hosts,http://news.sciencemag.org/sciencenow/2013/05/gene-swap-helps-bird-flu-spread-.html?rss=1,02/05/2013,"Scientists worry that H5N1, now largely confined to birds, could pass from human to human",True
803051,10.1126/science.1213362,news,German Ethics Council: Government Should Regulate Dangerous Research,http://news.sciencemag.org/europe/2014/05/german-ethics-council-government-should-regulate-dangerous-research,07/05/2014,"Report recommends legal framework to deal with ""dual use research of concern""",True
803051,10.1126/science.1213362,news,Dutch Fight Over H5N1 Export Rules Moves to Court of Appeal,http://news.sciencemag.org/europe/2013/11/dutch-fight-over-h5n1-export-rules-moves-court-appeal,04/11/2013,European Society for Virology warns E.U. chief about decision's impact,True
803051,10.1126/science.1213362,news,The GNOE’s Last Hurrah,http://www.foreignpolicy.com/articles/2014/07/11/the_greatest_nation_on_earth_world_cup_predictor,11/07/2014,Surprise -- there are limits to how well politics and economics can predict World Cup matches.,True
803051,10.1126/science.1213362,news,It’s 10 o'Clock -- Do You Know Where Your Bubonic Plague Is?,http://www.foreignpolicy.com/articles/2014/07/10/it_s_10_o_clock_do_you_know_where_your_bubonic_plague_is_smallpox,11/07/2014,"Spilled smallpox, missing SARS, and rogue scientists with mutant H1N1. If you’re not scared, you should be.",True
803051,10.1126/science.1213362,news,H5N1 Researcher Continues Legal Battle,http://www.the-scientist.com/?articles.view/articleno/38182/title/h5n1-researcher-continues-legal-battle,06/11/2013,The Dutch scientist who mutated a strain of the avian flu virus to be transmissible between mammals is headed to appeals court to protect his right to publish the work unimpeded.,True
803051,10.1126/science.1213362,news,Flu Researcher Ron Fouchier Loses Legal Fight Over H5N1 Studies,http://news.sciencemag.org/health/2013/09/flu-researcher-ron-fouchier-loses-legal-fight-over-h5n1-studies,25/09/2013,Dutch court confirms that export license is needed to publish certain influenza papers,True
803051,10.1126/science.1213362,news,Bird Flu Research to Resume,http://www.the-scientist.com/?articles.view/articleno/34119/title/bird-flu-research-to-resume,24/01/2013,,True
803051,10.1126/science.1213362,news,Carl Zimmer Uncovers Our 'Planet of Viruses',http://www.pbs.org/newshour/rundown/2012/06/deadly-flu-paper-published-carl-zimmer-explains-h5n1-and-beyond.html,21/06/2012,,True
803051,10.1126/science.1213362,news,Bird-Flu Study Shows Pandemic Potential,http://online.wsj.com/article/sb10001424052702304441404577480700820235514.html,22/06/2012,,True
803051,10.1126/science.1213362,news,Dutch appeals court dodges decision on hotly debated H5N1 papers,http://news.sciencemag.org/europe/2015/07/dutch-appeals-court-dodges-decision-hotly-debated-h5n1-papers,16/07/2015,Original ruling required virologist to get prepublication export license,True
803051,10.1126/science.1213362,news,366 days: Nature's 10,http://www.nature.com/news/366-days-nature-s-10-1.11997,19/12/2012,Ten people who mattered this year.Nature 492 335 doi: 10.1038/492335a,True
803051,10.1126/science.1213362,news,Influenza Vaccines Provide Moderate Protection throughout the Entire Flu Season (ASM - American Society for ...,http://article.wn.com/view/2015/08/24/influenza_vaccines_provide_moderate_protection_throughout_th,24/08/2015,"(Source: ASM - American Society for Microbiology) Atlanta, GA - August 24, 2015 - Individuals who received the flu vaccine were protected for up to 6 months post-vaccination, the duration of most flu seasons, according to a study presented at the 2015 I...",True
803051,10.1126/science.1213362,news,Science Publishes H5N1 Flu Research in Full,http://www.aaas.org/news/releases/2012/0621sp_h5n1.shtml?sa_campaign=internal_ads/aaas/rss_news/2012-06-21,21/06/2012,,True
803051,10.1126/science.1213362,news,What Is the World’s Most Dangerous Animal?,http://www.slate.com/articles/health_and_science/pandemics/2012/12/origins_of_new_diseases_zoonotic_pandemics_come_from_bats_birds_monkeys.html,04/12/2012,,True
803051,10.1126/science.1213362,news,Synbio and biosecurity,https://phys.org/news/2017-02-synbio-biosecurity.html,07/02/2017,"Home Biology Biotechnology February 7, 2017 February 7, 2017 by Devang Mehta, Plos Blogs The world in 1918 was emerging from under the pall of a World War that had claimed 38 million lives, and yet in the span of only one year, just as many lives...",True
803051,10.1126/science.1213362,news,Scientists create hybrid flu that can go airborne,http://www.nature.com/news/scientists-create-hybrid-flu-that-can-go-airborne-1.12925,02/05/2013,H5N1 virus with genes from H1N1 can spread through the air between mammals.,True
803051,10.1126/science.1213362,news,Single Gene Swap Helps Bird Flu Virus Switch Hosts,http://news.sciencemag.org/sciencenow/2013/05/gene-swap-helps-bird-flu-spread-.html,02/05/2013,"Scientists worry that H5N1, now largely confined to birds, could pass from human to human",True
803051,10.1126/science.1213362,news,H5N1 virus: Transmission studies resume for avian flu,http://www.nature.com/nature/journal/v493/n7434/full/nature11858.html,23/01/2013,Nature 493 609 doi: 10.1038/nature11858,True
803051,10.1126/science.1213362,news,Seven days: 1–7 November 2013,http://www.nature.com/news/seven-days-1-7-november-2013-1.14095,06/11/2013,"The week in science: India launches its first spacecraft to Mars, a new dolphin species is reported, and a rare hybrid eclipse wows sky-watchers.",True
803051,10.1126/science.1213362,news,Human error in high-biocontainment labs: a likely pandemic threat,https://thebulletin.org/2019/02/human-error-in-high-biocontainment-labs-a-likely-pandemic-threat,25/02/2019,A CDC staff microbiologist examines reconstructed 1918 Pandemic Influenza Virus at a Biosafety Level 3-enhanced lab.,True
803051,10.1126/science.1213362,news,Is there a role for the Biological Weapons Convention in oversight of lab-created potential pandemic pathogens? - Bulletin of the Atomic Scientists,https://thebulletin.org/2019/08/is-there-a-role-for-the-biological-weapons-convention-in-oversight-of-lab-created-potential-pandemic-pathogens,27/08/2019,"Research by Ron Fouchier in the Netherlands and Yoshihiro Kawaoka in Madison, Wisconsin marked the beginning of a “research enterprise” aimed at creating mammalian-airborne-transmissible, highly-pathogenic, avian-influenza live viruses.",True
803051,10.1126/science.1213362,news,Did this virus come from a lab? Maybe not — but it exposes the threat of a biowarfare arms race,https://www.rawstory.com/2020/04/did-this-virus-come-from-a-lab-maybe-not-but-it-exposes-the-threat-of-a-biowarfare-arms-race,24/04/2020,"There is no scientific evidence that the novel coronavirus was bioengineered, but its origins are not entirely clear.",True
803051,10.1126/science.1213362,news,The pandemic has exposed the threat of a biowarfare arms race,https://www.salon.com/2020/04/24/did-this-virus-come-from-a-lab-maybe-not--but-it-exposes-the-threat-of-a-biowarfare-arms-race,24/04/2020,"There is no scientific evidencethat the novel coronavirus was bioengineered, but its origins are not entirely clear.",True
803051,10.1126/science.1213362,news,Perspectives on SARS-CoV-2 strains,https://www.orfonline.org/research/perspectives-on-sars-cov-2-strains-67003,29/05/2020,"SARS-CoV-2, the virus responsible for the ongoing pandemic, is changing as it spreads throughout the world.",True
803051,10.1126/science.1213362,news,Two Doctors Explain Why COVID-19 Was Likely Lab Experiment,https://www.zerohedge.com/health/two-doctors-explain-why-covid-19-was-likely-lab-experiment,03/06/2020,"Authored by Jonathan Latham, PhD and Allison Wilson, PhD via Independent Science News (emphasis ours) The Case Is Building That COVID-19 Had a Lab Origin If the public has learned a lesson from the COVID-19 pandemic it is that science does not...",True
803051,10.1126/science.1213362,news,The Pandemic Risk of an Accidental Lab Leak of Enhanced Flu Virus: Unacceptably High,https://www.globalresearch.ca/pandemic-risk-accidental-lab-leak-enhanced-flu-virus/5717329,29/06/2020,"According to the World Health Organization, seasonal influenza viruses spread throughout the world in a year or two, infecting 10 to 25 percent of the world’s population and causing some 290,000 to 650,000 deaths.",True
803051,10.1126/science.1213362,news,A Proposed Origin For SARS-CoV-2 And The COVID-19 Pandemic,https://www.scoop.co.nz/stories/sc2008/s00025/a-proposed-origin-for-sars-cov-2-and-the-covid-19-pandemic.htm,11/08/2020,"by Jonathan Latham, PhD and Allison Wilson, PhD In all the discussions of the origin of the COVID-19 pandemic, enormous scientific attention has been paid to the molecular character of the SARS-CoV-2 virus, including its novel genome sequence in...",True
803051,10.1126/science.1213362,news,Research that Creates Pathogens of Pandemic Potential: Why Do It?,https://medium.com/@shinjieyong/research-that-creates-pathogens-of-pandemic-potential-why-do-it-24d2561dfef4,14/09/2020,Understanding the risk-benefit assessments behind gain-of-function experiments.,True
803051,10.1126/science.1213362,news,Why Risky Research that Enhances the Virulence of Pathogens Are Still Being Done,https://www.newsbreak.com/news/2183139382526/why-risky-research-that-enhances-the-virulence-of-pathogens-are-still-being-done,16/03/2021,Understanding the risk-benefit assessments behind controversial gain-of-function experiments.,True
803051,10.1126/science.1213362,news,"COVID and ""gain of function"" research: should we create monsters to prevent them?",https://bigthink.com/coronavirus/covid-gain-of-function-research,24/07/2021,"Gain-of-function mutation research may help predict the next pandemic — or, critics argue, cause one.",True
803051,10.1126/science.1213362,news,The grave risk of lab-created potentially pandemic pathogens - Bulletin of the Atomic Scientists,https://thebulletin.org/2021/09/the-grave-risk-of-lab-created-potentially-pandemic-pathogens,09/09/2021,Ferrets are frequently used to study human respiratory viruses. They are susceptible to some of the same pathogens like SARS-CoV-2 or influenza as people.,True
803051,10.1126/science.1213362,news,Should Work on the Coronavirus in Wuhan Be Considered ‘Gain-of-Function’ Research?,https://science.thewire.in/the-sciences/should-work-on-the-coronavirus-in-wuhan-be-considered-gain-of-function-research,28/09/2021,A colorised scanning electron micrograph of a cell (teal and green) infected with SARS-CoV-2 virus particles (purple and pink).,True
803051,10.1126/science.1213362,news,Gain-of-function research: all in the eye of the beholder,https://www.salon.com/2021/09/28/gain-of-function-research-all-in-the-eye-of-the-beholder_partner,28/09/2021,"In 2012, the National Institutes of Health (NIH) organized a meeting after two laboratories independently reported eye-opening results.",True
803051,10.1126/science.1213362,news,Why I Still Believe COVID-19 Could Not Have Originated in a Lab,https://www.medscape.com/viewarticle/961774?src=rss,28/10/2021,"Where did the Covid-19 pandemic come from? Almost since the beginning of the outbreak, a bitter and explosive controversy has raged over the origins of the novel coronavirus known as SARS-CoV-2.",True
