altmetric_id,core_doi,source_type,title,unique_identifier,posted_on,summary,lang_checked
605598,10.1128/jvi.75.3.1205-1210.2001,news,This Eradicated Disease Could Come Back as a Terrifying Biological Weapon,http://www.thedailybeast.com/this-eradicated-disease-could-come-back-as-a-terrifying-biological-weapon,01/04/2018,"A Discovery series released Thursday produced by Steve Rivo, Invisible Killers, explores in one episode how smallpox—eradicated in 1980—could make a surprising, deadly comeback.",True
605598,10.1128/jvi.75.3.1205-1210.2001,news,Smallpox: The eradicated disease that could be brought back as a terrifying biological weapon,https://www.sott.net/article/381807-smallpox-the-eradicated-disease-that-could-be-brought-back-as-a-terrifying-biological-weapon,03/04/2018,"Smallpox has been eradicated since 1989, but scientists worry that that's a false sense of security.",True
605598,10.1128/jvi.75.3.1205-1210.2001,news,The next pandemic virus could be built using AI,http://ct.moreover.com/?a=54798408443&p=1pl&v=1&x=igozfrc8sl6oeyrlqsoljw,16/09/2024,"Almost five years after the COVID-19 pandemic began, its central question remains subject to heated debate: Did the SARS-CoV-2 virus originate naturally, or was it leaked from a scientific lab participating in gain-of-function research? This...",True
605598,10.1128/jvi.75.3.1205-1210.2001,news,Opinion - The next pandemic virus could be built using AI,http://ct.moreover.com/?a=54798977820&p=1pl&v=1&x=mmibgsraau9ykbj3ks727g,16/09/2024,"Almost five years after the COVID-19 pandemic began, its central question remains subject to heated debate: Did the SARS-CoV-2 virus originate naturally, or was it leaked from a scientific lab participating in gain-of-function research? This...",True
605598,10.1128/jvi.75.3.1205-1210.2001,news,Opinion - The next pandemic virus could be built using AI,http://ct.moreover.com/?a=54798980949&p=1pl&v=1&x=zhuxg_lvaiotpf4atxwr1w,16/09/2024,"Almost five years after the COVID-19 pandemic began, its central question remains subject to heated debate: Did the SARS-CoV-2 virus originate naturally, or was it leaked from a scientific lab participating in gain-of-function research? This...",True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,"Research policy and management of risks in life sciences research for global health security : report of a meeting, Bangkok, Thailand, 10-12 December 2007",https://iris.who.int/bitstream/10665/69943/1/who_hse_epr_2008.4_eng.pdf,17/06/2012,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Biosecurity Challenges of the Global Expansion of High-Containment Biological Laboratories: Summary of a Workshop,https://www.nap.edu/download/13315,01/01/2012,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,A Survey of Attitudes and Actions on Dual Use Research in the Life Sciences: A Collaborative Effort of the National Research Council and the American Association for the Advancement of Science,https://www.nap.edu/download/12460,01/01/2009,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Life Sciences and Related Fields: Trends Relevant to the Biological Weapons Convention,https://www.nap.edu/download/13130,01/01/2011,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,The Role of Scientific and Technical Data and Information in the Public Domain: Proceedings of a Symposium,https://www.nap.edu/download/10785,01/01/2003,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,"Animal Health at the Crossroads: Preventing, Detecting, and Diagnosing Animal Diseases",https://www.nap.edu/download/11365,01/01/2005,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Challenges and Opportunities for Education About Dual Use Issues in the Life Sciences,10.17226/12958,01/01/2010,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,The 2nd International Forum on Biosecurity: Summary of an International Meeting,https://www.nap.edu/download/12525,01/01/2009,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,"Innovation’s Darker Future: Biosecurity, Technologies of Mass Empowerment, and the Constitution",https://www.brookings.edu/wp-content/uploads/2016/06/1208_biosecurity_wittes.pdf,06/01/2011,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Toward a Containment Strategy for Smallpox Bioterror: An Individual-Based Computational Approach,https://www.brookings.edu/wp-content/uploads/2016/06/bioterrorism.pdf,11/12/2002,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,"Globalization, Biosecurity, and the Future of the Life Sciences",https://www.nap.edu/download/11567,01/01/2006,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Department of Homeland Security Bioterrorism Risk Assessment: A Call for Change,https://www.nap.edu/download/12206,01/01/2008,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Dual Use Research of Concern in the Life Sciences: Current Issues and Controversies,https://www.nap.edu/download/24761,01/01/2017,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Biosecurity: Limiting Terrorist Access to Deadly Pathogens,https://www.usip.org/sites/default/files/pwks52.pdf,17/11/2003,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,"Innovation: managing risk, not avoiding it - evidence and case studies",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381906/14-1190b-innovation-managing-risk-evidence.pdf,18/11/2014,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Governance of dual-use research: an ethical dilemma,10.2471/blt.08.051383,26/03/2018,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Biorisk management : laboratory biosecurity guidance,https://apps.who.int/iris/bitstream/handle/10665/69390/who_cds_epr_2006.6_eng.pdf?sequence=1&isallowed=y,01/01/2006,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Public health response to biological and chemical weapons : WHO guidance,https://apps.who.int/iris/bitstream/handle/10665/42611/9241546158.pdf?sequence=1&isallowed=y,01/01/2004,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Governance of Dual Use Research in the Life Sciences,10.17226/25154,03/12/2018,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Emerging technologies and dual-use concerns: a horizon scan for global public health,https://iris.who.int/bitstream/10665/346862/1/9789240036161-eng.pdf,22/10/2021,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Global guidance framework for the responsible use of the life sciences: mitigating biorisks and governing dual-use research,https://iris.who.int/bitstream/10665/362313/1/9789240056107-eng.pdf,13/09/2022,,True
605598,10.1128/jvi.75.3.1205-1210.2001,policy,Security Implications of Synthetic Biology and Nanobiotechnology: a Risk and Response Assessment of Advances in Biotechnology,https://unicri.org/sites/default/files/2019-10/unicri%202012%20security%20implications%20of%20synthetic%20biology%20and%20nanobiotechnology_0.pdf,30/05/2012,,True
605598,10.1128/jvi.75.3.1205-1210.2001,guideline,Responsible life sciences research for global health security:  a guidance document,https://iris.who.int/bitstream/10665/70507/1/who_hse_gar_bdp_2010.2_eng.pdf,17/06/2012,,True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Soluble vaccinia virus protein that binds chemokines,https://app.dimensions.ai/details/patent/us-6355252-b1,12/03/2002,"Use for novel chemokine-binding protein designated A41L, and chemokine-binding fragments thereof, for the treatment of conditions such as inflammation. The A41L protein beinds to chemokines in the CXC group.",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Interleukin-1 receptor antagonist beta (IL-1rabeta),https://app.dimensions.ai/details/patent/us-6399573-b1,04/06/2002,IL-1ra beta polypeptides and polynucleotides and methods for producing such polypeptides by recombinant techniques are disclosed. Also disclosed are methods for utilizing IL-1ra beta polypeptides and polynucleotides in the design of protocols for the tr...,True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Recombinant virus expressing foreign DNA encoding feline CD86 and uses thereof,https://app.dimensions.ai/details/patent/us-7279168-b2,09/10/2007,"The present invention involves a recombinant virus which comprises at least one foreign nucleic acid inserted within a non-essential region of the viral genome of a virus, wherein each such foreign nucleic acid encodes a protein. The protein which is en...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Antibacterial therapy with bacteriophage physico-chemically altered by pegylation to delay inactivation by the host defense system,https://app.dimensions.ai/details/patent/us-7332307-b2,19/02/2008,"The present invention is directed to bacteriophage therapy, using methods which enable the bacteriophage to delay inactivation by any and all parts of the host defense system (HDS) against foreign objects. The HDS normally reduces the number of bacterio...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Recombinant poxvirus,https://app.dimensions.ai/details/patent/us-7384643-b2,10/06/2008,"Use for novel chemokine-binding protein designated A41L, and chemokine-binding fragments thereof, for the treatment of conditions such as inflammation. The A41L protein binds to chemokines in the CXC group.",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Nucleic acid molecules and polypeptides for immune modulation,https://app.dimensions.ai/details/patent/us-6894155-b2,17/05/2005,"The invention provides gp38 polypeptides, which play a role in immunomodulation, nucleic acid molecules encoding these polypeptides, and therapeutic and diagnostic methods employing these polypeptides and nucleic acid molecules. The invention also provi...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Immunomodulatory protein and useful embodiments thereof,https://app.dimensions.ai/details/patent/us-7101559-b2,05/09/2006,The invention generally features the use of Yaba monkey tumor virus nucleic acid molecules and polypeptides for the treatment or prevention of immune-related diseases.,True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Nucleic acid molecules and polypeptides for immune modulation,https://app.dimensions.ai/details/patent/us-7585507-b2,08/09/2009,"The invention provides gp38 polypeptides, which play a role in immunomodulation, nucleic acid molecules encoding these polypeptides, and therapeutic and diagnostic methods employing these polypeptides and nucleic acid molecules. The invention also provi...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Immunomodulatory protein and useful embodiments thereof,https://app.dimensions.ai/details/patent/us-7718368-b2,18/05/2010,The invention generally features the use of Yaba monkey tumor virus nucleic acid molecules and polypeptides for the treatment or prevention of immunoinflammatory disorders.,True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,"Compounds, compositions and methods for treatment and prevention of orthopoxvirus infections and associated diseases",https://app.dimensions.ai/details/patent/us-8530509-b2,10/09/2013,"Methods of using di, tri, and tetracyclic acylhydrazide derivatives and analogs, as well as pharmaceutical compositions containing the same, for the treatment or prophylaxis of viral infections and diseases associated therewith, particularly those viral...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,"Compounds, compositions, and methods for treatment and prevention of orthopoxvirus infections and associated diseases",https://app.dimensions.ai/details/patent/us-7737168-b2,15/06/2010,"Methods of using di, tri, and tetracyclic acylhydrazide derivatives and analogs, as well as pharmaceutical compositions containing the same, for the treatment or prophylaxis of viral infections and diseases associated therewith, particularly those viral...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,"Compounds, compositions and methods for treatment and prevention of orthopoxvirus infections and associated diseases",https://app.dimensions.ai/details/patent/us-7956197-b2,07/06/2011,"Methods of using di, tri, and tetracyclic acylhydrazide derivatives and analogs, as well as pharmaceutical compositions containing the same, for the treatment or prophylaxis of viral infections and diseases associated therewith, particularly those viral...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,"Compounds, compositions and methods for treatment and prevention of orthopoxvirus infections and associated diseases",https://app.dimensions.ai/details/patent/us-8124643-b2,28/02/2012,"Methods of using di, tri, and tetracyclic acylhydrazide derivatives and analogs, as well as pharmaceutical compositions containing the same, for the treatment or prophylaxis of viral infections and diseases associated therewith, particularly those viral...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Immunomodulatory protein and useful embodiments thereof,https://app.dimensions.ai/details/patent/us-8227569-b2,24/07/2012,The invention generally features the use of Yaba monkey tumor virus nucleic acid molecules and polypeptides for the treatment or prevention of immunoinflammatory disorders.,True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Nucleic acid molecules and polypeptides for immune modulation,https://app.dimensions.ai/details/patent/us-8268331-b2,18/09/2012,"The invention provides gp38 polypeptides, which play a role in immunomodulation, nucleic acid molecules encoding these polypeptides, and therapeutic and diagnostic methods employing these polypeptides and nucleic acid molecules. The invention also provi...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Herpes simplex virus expressing foreign genes and method for treating cancers therewith,https://app.dimensions.ai/details/patent/us-8420071-b2,16/04/2013,"An anti-cancer pharmaceutical composition includes a herpes simplex virus (HSV) vector into which a nucleic acid sequence encoding for an anti-cancer agent selected from interleukin-12, GM-CSF, and CD has been inserted. A method of treatment of a patien...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,"Compounds, compositions and methods for treatment and prevention of orthopoxvirus infections and associated diseases",https://app.dimensions.ai/details/patent/us-8802714-b2,12/08/2014,"Methods of using di, tri, and tetracyclic acylhydrazide derivatives and analogs, as well as pharmaceutical compositions containing the same, for the treatment or prophylaxis of viral infections and diseases associated therewith, particularly those viral...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Polymorphic forms of ST-246 and methods of preparation,https://app.dimensions.ai/details/patent/us-9339466-b2,17/05/2016,"Polymorph forms of 4-trifluoromethyl-N-(3,3a,4,4a,5,5a,6,6a-octahydro-1,3-dioxo-4,6-ethenocycloprop[f]isoindol-2(1H)-yl)-benzamide are disclosed as well as their methods of synthesis and pharmaceutical compositions.",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,BIOLOGICAL CONTROL OF PEST ANIMALS,https://app.dimensions.ai/details/patent/wo-2001095725-a1,20/12/2001,"The present invention provides a biological control agent for the control of pest animals, and methods of use therefor. Generally, the present invention relies on exposing the pest animal to a pathogen(s) and an exogenous source of at least one type-2 c...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,THERAPEUTIC MITIGATION OF EPITHELIAL INFECTION,https://app.dimensions.ai/details/patent/wo-2020092015-a1,07/05/2020,This invention relates to dermatology and to treatments of infectious skin disease.,True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Expanded pore particles and delivery methods thereof,https://app.dimensions.ai/details/patent/us-10933027-b1,02/03/2021,"The present invention relates to a construct including a porous core, a cargo, and a spacer disposed between the core and the cargo. In some examples, the construct further includes an outer layer composed of a lipid, a polymer, or a combination thereof...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Lipid-coated particles for treating viral infections,https://app.dimensions.ai/details/patent/us-11045554-b1,29/06/2021,"The present invention relates to lipid-coated particles for treating viral infections, including viral encephalitis infections. In particular, an antiviral compound can be disposed within the lipid-coated particle, thereby providing an antiviral carrier...",True
605598,10.1128/jvi.75.3.1205-1210.2001,patent,Lipid composition for the delivery of therapeutic cargos,https://app.dimensions.ai/details/patent/us-11433121-b1,06/09/2022,"A construct includes a core comprising an external surface and a plurality of pores, a cargo disposed in a pore of the plurality of pores, the cargo comprising a CRISPR Cas9 component or a nucleic acid sequence encoding a CRISPR Cas9 component; and a co...",True
605598,10.1128/jvi.75.3.1205-1210.2001,wikipedia,Biotechnology risk,http://en.wikipedia.org/?diff=prev&oldid=713375148#altmetric_citation_c0765079-f3f8-4ed5-bc28-ce61cc3e6dea,03/04/2016,"Biotechnology risk is a form of existential risk that could come from biological sources, such as genetically engineered biological agents.",True
605598,10.1128/jvi.75.3.1205-1210.2001,wikipedia,Potential sources of global catastrophic risk,http://en.wikipedia.org/?diff=prev&oldid=1057580263#altmetric_citation_e97c4dcd-55a3-4460-8e44-5d6984499ab9,28/11/2021,"Some sources of catastrophic risk are anthropogenic (man-made), such as global warming, environmental degradation, engineered pandemics and nuclear war.",True
